text,url,source_url,concatenated
Angel,https://tvtropes.org/pmwiki/pmwiki.php/Series/Angel,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/LiveActionTV,'Angel':'https://tvtropes.org/pmwiki/pmwiki.php/Series/Angel'
Animorphs,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Animorphs,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/FanWorks,'Animorphs':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Animorphs'
Ant-Man,https://tvtropes.org/pmwiki/pmwiki.php/Film/AntMan1,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/Film,'Ant-Man':'https://tvtropes.org/pmwiki/pmwiki.php/Film/AntMan1'
Antihero for Hire,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/AntiheroForHire,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/Webcomics,'Antihero for Hire':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/AntiheroForHire'
Aquapazza,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Aquapazza,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/VideoGames,'Aquapazza':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Aquapazza'
Arkham Horror,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/ArkhamHorror,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/TabletopGames,'Arkham Horror':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/ArkhamHorror'
Assassin's Creed III,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/AssassinsCreedIII,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/VideoGames,'Assassin's Creed III':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/AssassinsCreedIII'
Atomic Puppet,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/AtomicPuppet,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/WesternAnimation,'Atomic Puppet':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/AtomicPuppet'
Avatar: The Last Airbender,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/AvatarTheLastAirbender,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/WesternAnimation,'Avatar: The Last Airbender':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/AvatarTheLastAirbender'
Avengers: Age of Ultron,https://tvtropes.org/pmwiki/pmwiki.php/Film/AvengersAgeOfUltron,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/Film,'Avengers: Age of Ultron':'https://tvtropes.org/pmwiki/pmwiki.php/Film/AvengersAgeOfUltron'
Avengers: Endgame,https://tvtropes.org/pmwiki/pmwiki.php/Film/AvengersEndgame,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/Film,'Avengers: Endgame':'https://tvtropes.org/pmwiki/pmwiki.php/Film/AvengersEndgame'
Avengers: Infinity War,https://tvtropes.org/pmwiki/pmwiki.php/Film/AvengersInfinityWar,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/Film,'Avengers: Infinity War':'https://tvtropes.org/pmwiki/pmwiki.php/Film/AvengersInfinityWar'
Babylon 5,https://tvtropes.org/pmwiki/pmwiki.php/Series/BabylonFive,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/LiveActionTV,'Babylon 5':'https://tvtropes.org/pmwiki/pmwiki.php/Series/BabylonFive'
Babylon Bee,https://tvtropes.org/pmwiki/pmwiki.php/Website/BabylonBee,https://tvtropes.org/pmwiki/pmwiki.php/Main/WithGreatPowerComesGreatInsanity,'Babylon Bee':'https://tvtropes.org/pmwiki/pmwiki.php/Website/BabylonBee'
Back to the Future Part II,https://tvtropes.org/pmwiki/pmwiki.php/Film/BackToTheFuturePartII,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/Film,'Back to the Future Part II':'https://tvtropes.org/pmwiki/pmwiki.php/Film/BackToTheFuturePartII'
Bananas,https://tvtropes.org/pmwiki/pmwiki.php/Film/Bananas,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/Film,'Bananas':'https://tvtropes.org/pmwiki/pmwiki.php/Film/Bananas'
Batman Beyond,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/BatmanBeyond,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/WesternAnimation,'Batman Beyond':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/BatmanBeyond'
BattleTech,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/BattleTech,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/TabletopGames,'BattleTech':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/BattleTech'
Beast Wars,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/BeastWars,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/WesternAnimation,'Beast Wars':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/BeastWars'
Ben 10: Ultimate Alien,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/Ben10UltimateAlien,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/WesternAnimation,'Ben 10: Ultimate Alien':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/Ben10UltimateAlien'
Ben Solo,https://tvtropes.org/pmwiki/pmwiki.php/Film/TheForceAwakens,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/Film,'Ben Solo':'https://tvtropes.org/pmwiki/pmwiki.php/Film/TheForceAwakens'
Berserk,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Berserk,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/AnimeAndManga,'Berserk':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/Berserk'
Bionic Commando,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BionicCommando,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/VideoGames,'Bionic Commando':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BionicCommando'
Bionic Woman,https://tvtropes.org/pmwiki/pmwiki.php/Series/BionicWoman,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/LiveActionTV,'Bionic Woman':'https://tvtropes.org/pmwiki/pmwiki.php/Series/BionicWoman'
BioShock,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BioShock,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/VideoGames,'BioShock':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BioShock'
BioShock,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BioShock1,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/VideoGames,'BioShock':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BioShock1'
BioShock 2,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BioShock2,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/VideoGames,'BioShock 2':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BioShock2'
BioShock Infinite,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BioShockInfinite,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/VideoGames,'BioShock Infinite':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BioShockInfinite'
Black Panther (2018),https://tvtropes.org/pmwiki/pmwiki.php/Film/BlackPanther2018,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/Film,'Black Panther (2018)':'https://tvtropes.org/pmwiki/pmwiki.php/Film/BlackPanther2018'
Black Scorpion,https://tvtropes.org/pmwiki/pmwiki.php/Series/BlackScorpion,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/LiveActionTV,'Black Scorpion':'https://tvtropes.org/pmwiki/pmwiki.php/Series/BlackScorpion'
BlazBlue,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BlazBlue,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/VideoGames,'BlazBlue':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BlazBlue'
Bleach,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Bleach,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/AnimeAndManga,'Bleach':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/Bleach'
Blindsprings,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Blindsprings,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/Webcomics,'Blindsprings':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Blindsprings'
Bloodborne,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Bloodborne,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/VideoGames,'Bloodborne':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Bloodborne'
Borderlands 2,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Borderlands2,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/VideoGames,'Borderlands 2':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Borderlands2'
Breath of Fire III,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BreathOfFireIII,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/VideoGames,'Breath of Fire III':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BreathOfFireIII'
Brennus,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Brennus,https://tvtropes.org/pmwiki/pmwiki.php/Main/WithGreatPowerComesGreatInsanity,'Brennus':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Brennus'
Brightburn,https://tvtropes.org/pmwiki/pmwiki.php/Film/Brightburn,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/Film,'Brightburn':'https://tvtropes.org/pmwiki/pmwiki.php/Film/Brightburn'
Brütal Legend,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BrutalLegend,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/VideoGames,'Brütal Legend':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BrutalLegend'
Buffy the Vampire Slayer,https://tvtropes.org/pmwiki/pmwiki.php/Series/BuffyTheVampireSlayer,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/LiveActionTV,'Buffy the Vampire Slayer':'https://tvtropes.org/pmwiki/pmwiki.php/Series/BuffyTheVampireSlayer'
Buzz Lightyear of Star Command,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/BuzzLightyearOfStarCommand,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/WesternAnimation,'Buzz Lightyear of Star Command':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/BuzzLightyearOfStarCommand'
Call of Cthulhu,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/CallOfCthulhu,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/TabletopGames,'Call of Cthulhu':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/CallOfCthulhu'
Captain America: The First Avenger,https://tvtropes.org/pmwiki/pmwiki.php/Film/CaptainAmericaTheFirstAvenger,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/Film,'Captain America: The First Avenger':'https://tvtropes.org/pmwiki/pmwiki.php/Film/CaptainAmericaTheFirstAvenger'
Changeling: The Lost,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/ChangelingTheLost,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/TabletopGames,'Changeling: The Lost':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/ChangelingTheLost'
Charmed,https://tvtropes.org/pmwiki/pmwiki.php/Series/Charmed1998,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/LiveActionTV,'Charmed':'https://tvtropes.org/pmwiki/pmwiki.php/Series/Charmed1998'
Chronicle,https://tvtropes.org/pmwiki/pmwiki.php/Film/Chronicle,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/Film,'Chronicle':'https://tvtropes.org/pmwiki/pmwiki.php/Film/Chronicle'
Chrono Crusade,https://tvtropes.org/pmwiki/pmwiki.php/Manga/ChronoCrusade,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/AnimeAndManga,'Chrono Crusade':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/ChronoCrusade'
Chrono Trigger,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/ChronoTrigger,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/VideoGames,'Chrono Trigger':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/ChronoTrigger'
Claymore,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Claymore,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/AnimeAndManga,'Claymore':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/Claymore'
Cowboy Bebop,https://tvtropes.org/pmwiki/pmwiki.php/Anime/CowboyBebop,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/AnimeAndManga,'Cowboy Bebop':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/CowboyBebop'
Crankrats,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Crankrats,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/Webcomics,'Crankrats':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Crankrats'
CthulhuTech,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/CthulhuTech,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/TabletopGames,'CthulhuTech':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/CthulhuTech'
Cwen's Quest,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/CwensQuest,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/Webcomics,'Cwen's Quest':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/CwensQuest'
Cyberpunk,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Cyberpunk,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/TabletopGames,'Cyberpunk':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Cyberpunk'
Danny Phantom,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/DannyPhantom,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/WesternAnimation,'Danny Phantom':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/DannyPhantom'
Dark Souls,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DarkSouls,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/VideoGames,'Dark Souls':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DarkSouls'
Dark Souls II,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DarkSoulsII,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/VideoGames,'Dark Souls II':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DarkSoulsII'
Dark Souls III,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DarkSoulsIII,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/VideoGames,'Dark Souls III':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DarkSoulsIII'
Darker than Black,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DarkerThanBlack,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/AnimeAndManga,'Darker than Black':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/DarkerThanBlack'
Darth Vader,https://tvtropes.org/pmwiki/pmwiki.php/Film/ANewHope,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/Film,'Darth Vader':'https://tvtropes.org/pmwiki/pmwiki.php/Film/ANewHope'
Deadlands,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Deadlands,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/TabletopGames,'Deadlands':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Deadlands'
Death Note,https://tvtropes.org/pmwiki/pmwiki.php/Manga/DeathNote,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/AnimeAndManga,'Death Note':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/DeathNote'
Defection,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Defection,https://tvtropes.org/pmwiki/pmwiki.php/Main/WithGreatPowerComesGreatInsanity,'Defection':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Defection'
Destiny Intertwined,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/DestinyIntertwined,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/FanWorks,'Destiny Intertwined':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/DestinyIntertwined'
Devilman Lady,https://tvtropes.org/pmwiki/pmwiki.php/Manga/DevilmanLady,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/AnimeAndManga,'Devilman Lady':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/DevilmanLady'
Dis Acedia,https://tvtropes.org/pmwiki/pmwiki.php/Literature/DisAcedia,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/Literature,'Dis Acedia':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/DisAcedia'
Discworld,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Discworld,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/Literature,'Discworld':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Discworld'
DNA²,https://tvtropes.org/pmwiki/pmwiki.php/Manga/DNA2,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/AnimeAndManga,'DNA²':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/DNA2'
Doctor Octopus,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/DoctorOctopus,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/WesternAnimation,'Doctor Octopus':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/DoctorOctopus'
Doctor Strange in the Multiverse of Madness,https://tvtropes.org/pmwiki/pmwiki.php/Film/DoctorStrangeInTheMultiverseOfMadness,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/Film,'Doctor Strange in the Multiverse of Madness':'https://tvtropes.org/pmwiki/pmwiki.php/Film/DoctorStrangeInTheMultiverseOfMadness'
Doctor Who,https://tvtropes.org/pmwiki/pmwiki.php/Series/DoctorWho,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/LiveActionTV,'Doctor Who':'https://tvtropes.org/pmwiki/pmwiki.php/Series/DoctorWho'
Doki Doki Literature Club!,https://tvtropes.org/pmwiki/pmwiki.php/VisualNovel/DokiDokiLiteratureClub,https://tvtropes.org/pmwiki/pmwiki.php/Main/WithGreatPowerComesGreatInsanity,'Doki Doki Literature Club!':'https://tvtropes.org/pmwiki/pmwiki.php/VisualNovel/DokiDokiLiteratureClub'
Don't Rest Your Head,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/DontRestYourHead,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/TabletopGames,'Don't Rest Your Head':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/DontRestYourHead'
Dragon Age II,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DragonAgeII,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/VideoGames,'Dragon Age II':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DragonAgeII'
Dragon and Damsel,https://tvtropes.org/pmwiki/pmwiki.php/Literature/DragonAndDamsel,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/Literature,'Dragon and Damsel':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/DragonAndDamsel'
Dragon Ball,https://tvtropes.org/pmwiki/pmwiki.php/Manga/DragonBall,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/AnimeAndManga,'Dragon Ball':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/DragonBall'
Dragon Ball GT,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DragonBallGT,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/AnimeAndManga,'Dragon Ball GT':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/DragonBallGT'
Dragon Ball Super,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DragonBallSuper,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/AnimeAndManga,'Dragon Ball Super':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/DragonBallSuper'
Dragon Ball Z,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DragonBallZ,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/AnimeAndManga,'Dragon Ball Z':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/DragonBallZ'
Dungeons & Dragons,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/DungeonsAndDragons,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/TabletopGames,'Dungeons & Dragons':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/DungeonsAndDragons'
EarthBound (1994),https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/EarthBound1994,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/VideoGames,'EarthBound (1994)':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/EarthBound1994'
Eclipse Phase,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/EclipsePhase,https://tvtropes.org/pmwiki/pmwiki.php/WithGreatPowerComesGreatInsanity/TabletopGames,'Eclipse Phase':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/EclipsePhase'
