text,url,source_url,concatenated
Ambush Bug,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AmbushBug,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/ComicBooks,'Ambush Bug':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AmbushBug'
American Dragon: Jake Long,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/AmericanDragonJakeLong,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/FanWorks,'American Dragon: Jake Long':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/AmericanDragonJakeLong'
American Dreams (2021),https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AmericanDreams2021,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/ComicBooks,'American Dreams (2021)':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AmericanDreams2021'
American Honda Presents DC Comics Supergirl,https://tvtropes.org/pmwiki/pmwiki.php/Advertising/AmericanHondaPresentsDCComicsSupergirl,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/ComicBooks,'American Honda Presents DC Comics Supergirl':'https://tvtropes.org/pmwiki/pmwiki.php/Advertising/AmericanHondaPresentsDCComicsSupergirl'
"Amethyst, Princess of Gemworld",https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AmethystPrincessOfGemworld,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/ComicBooks,"'Amethyst, Princess of Gemworld':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AmethystPrincessOfGemworld'"
Anarky,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Anarky,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/ComicBooks,'Anarky':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Anarky'
Anathema,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Anathema,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/WebOriginal,'Anathema':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Anathema'
Andrea Vernon and the Corporation for UltraHuman Protection,https://tvtropes.org/pmwiki/pmwiki.php/Literature/AndreaVernonAndTheCorporationForUltraHumanProtection,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/Literature,'Andrea Vernon and the Corporation for UltraHuman Protection':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/AndreaVernonAndTheCorporationForUltraHumanProtection'
Android Kikaider: The Animation,https://tvtropes.org/pmwiki/pmwiki.php/Anime/AndroidKikaiderTheAnimation,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/AnimeAndManga,'Android Kikaider: The Animation':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/AndroidKikaiderTheAnimation'
Angel Catbird,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AngelCatbird,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/ComicBooks,'Angel Catbird':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AngelCatbird'
Angela: Asgard's Assassin,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AngelaAsgardsAssassin,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/ComicBooks,'Angela: Asgard's Assassin':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AngelaAsgardsAssassin'
Angela: Queen of Hel,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AngelaQueenOfHel,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/ComicBooks,'Angela: Queen of Hel':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AngelaQueenOfHel'
Animal Man,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AnimalMan,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/ComicBooks,'Animal Man':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AnimalMan'
Animal Urbano,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AnimalUrbano,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/ComicBooks,'Animal Urbano':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AnimalUrbano'
Anpanman,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Anpanman,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/Literature,'Anpanman':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Anpanman'
Ant,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Ant,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/ComicBooks,'Ant':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Ant'
Ant-Man,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AntMan,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/ComicBooks,'Ant-Man':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AntMan'
Ant-Man,https://tvtropes.org/pmwiki/pmwiki.php/Film/AntMan1,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/LiveActionFilms,'Ant-Man':'https://tvtropes.org/pmwiki/pmwiki.php/Film/AntMan1'
Ant-Man (2022),https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AntMan2022,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/ComicBooks,'Ant-Man (2022)':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AntMan2022'
Ant-Man and the Wasp,https://tvtropes.org/pmwiki/pmwiki.php/Film/AntManAndTheWasp,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/LiveActionFilms,'Ant-Man and the Wasp':'https://tvtropes.org/pmwiki/pmwiki.php/Film/AntManAndTheWasp'
Ant-Man and the Wasp: Quantumania,https://tvtropes.org/pmwiki/pmwiki.php/Film/AntManAndTheWaspQuantumania,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/LiveActionFilms,'Ant-Man and the Wasp: Quantumania':'https://tvtropes.org/pmwiki/pmwiki.php/Film/AntManAndTheWaspQuantumania'
Antihero for Hire,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/AntiheroForHire,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/Webcomics,'Antihero for Hire':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/AntiheroForHire'
Apama - The Undiscovered Animal,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/ApamaTheUndiscoveredAnimal,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/ComicBooks,'Apama - The Undiscovered Animal':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/ApamaTheUndiscoveredAnimal'
Appointment with F.E.A.R.,https://tvtropes.org/pmwiki/pmwiki.php/Literature/AppointmentWithFEAR,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/Literature,'Appointment with F.E.A.R.':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/AppointmentWithFEAR'
Aquaman,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Aquaman,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/ComicBooks,'Aquaman':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Aquaman'
Aquaman (2018),https://tvtropes.org/pmwiki/pmwiki.php/Film/Aquaman2018,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/LiveActionFilms,'Aquaman (2018)':'https://tvtropes.org/pmwiki/pmwiki.php/Film/Aquaman2018'
Aquaman War Of The Water Worlds,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/AquamanWarOfTheWaterWorlds,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/VideoGames,'Aquaman War Of The Water Worlds':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/AquamanWarOfTheWaterWorlds'
Aquaman: Battle for Atlantis,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/AquamanBattleForAtlantis,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/VideoGames,'Aquaman: Battle for Atlantis':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/AquamanBattleForAtlantis'
Arachknight,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Arachknight,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/ComicBooks,'Arachknight':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Arachknight'
Archenemy,https://tvtropes.org/pmwiki/pmwiki.php/Film/Archenemy,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/LiveActionFilms,'Archenemy':'https://tvtropes.org/pmwiki/pmwiki.php/Film/Archenemy'
Archvillain,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Archvillain,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/Literature,'Archvillain':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Archvillain'
Armor Wars,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/ArmorWars,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/ComicBooks,'Armor Wars':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/ArmorWars'
Arrow,https://tvtropes.org/pmwiki/pmwiki.php/Series/Arrow,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/LiveActionTV,'Arrow':'https://tvtropes.org/pmwiki/pmwiki.php/Series/Arrow'
Arrowhead,https://tvtropes.org/pmwiki/pmwiki.php/ComicStrip/Arrowhead,https://tvtropes.org/pmwiki/pmwiki.php/SuperheroStories/ComicBooks,'Arrowhead':'https://tvtropes.org/pmwiki/pmwiki.php/ComicStrip/Arrowhead'
