text,url,source_url,concatenated
Black Panther,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/BlackPanther,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/ComicBooks,'Black Panther':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/BlackPanther'
Blake Skye Private Eye,https://tvtropes.org/pmwiki/pmwiki.php/Podcast/BlakeSkyePrivateEye,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/OtherMedia,'Blake Skye Private Eye':'https://tvtropes.org/pmwiki/pmwiki.php/Podcast/BlakeSkyePrivateEye'
BlazBlue,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BlazBlue,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'BlazBlue':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/BlazBlue'
Bleak World,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/BleakWorld,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/TabletopGames,'Bleak World':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/BleakWorld'
Blindsight,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Blindsight,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/Literature,'Blindsight':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Blindsight'
Bloodborne,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Bloodborne,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Bloodborne':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Bloodborne'
Bokurano,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Bokurano,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/AnimeAndManga,'Bokurano':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/Bokurano'
Breakfast Cult,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/BreakfastCult,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/TabletopGames,'Breakfast Cult':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/BreakfastCult'
Bug,https://tvtropes.org/pmwiki/pmwiki.php/Film/Bug1975,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/Film,'Bug':'https://tvtropes.org/pmwiki/pmwiki.php/Film/Bug1975'
Buttersafe,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Buttersafe,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/WebOriginal,'Buttersafe':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Buttersafe'
Call of Cthulhu,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/CallOfCthulhu,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/TabletopGames,'Call of Cthulhu':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/CallOfCthulhu'
Call of Cthulhu: The Official Video Game,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/CallOfCthulhuTheOfficialVideoGame,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Call of Cthulhu: The Official Video Game':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/CallOfCthulhuTheOfficialVideoGame'
Call of Duty: Black Ops III,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/CallOfDutyBlackOpsIII,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Call of Duty: Black Ops III':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/CallOfDutyBlackOpsIII'
Captain America,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/CaptainAmerica,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/ComicBooks,'Captain America':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/CaptainAmerica'
Captain SNES: The Game Masta,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/CaptainSNES,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/WebOriginal,'Captain SNES: The Game Masta':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/CaptainSNES'
Carrion,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Carrion,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Carrion':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Carrion'
Castle Series,https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/CastleSeries,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/WebOriginal,'Castle Series':'https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/CastleSeries'
Chainsaw Man,https://tvtropes.org/pmwiki/pmwiki.php/Manga/ChainsawMan,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/AnimeAndManga,'Chainsaw Man':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/ChainsawMan'
Chernobyl,https://tvtropes.org/pmwiki/pmwiki.php/Series/Chernobyl,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/LiveActionTV,'Chernobyl':'https://tvtropes.org/pmwiki/pmwiki.php/Series/Chernobyl'
Chrono Cross,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/ChronoCross,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Chrono Cross':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/ChronoCross'
Chzo Mythos,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/ChzoMythos,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Chzo Mythos':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/ChzoMythos'
City of the Living Dead,https://tvtropes.org/pmwiki/pmwiki.php/Film/CityOfTheLivingDead,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/Film,'City of the Living Dead':'https://tvtropes.org/pmwiki/pmwiki.php/Film/CityOfTheLivingDead'
Classical Mythology,https://tvtropes.org/pmwiki/pmwiki.php/Myth/ClassicalMythology,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/OtherMedia,'Classical Mythology':'https://tvtropes.org/pmwiki/pmwiki.php/Myth/ClassicalMythology'
Color Out of Space (2020),https://tvtropes.org/pmwiki/pmwiki.php/Film/ColorOutOfSpace2020,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/Film,'Color Out of Space (2020)':'https://tvtropes.org/pmwiki/pmwiki.php/Film/ColorOutOfSpace2020'
Conarium,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Conarium,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Conarium':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Conarium'
Corum,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Corum,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/Literature,'Corum':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Corum'
Crash Bash,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/CrashBash,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Crash Bash':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/CrashBash'
Cthulhu Armageddon,https://tvtropes.org/pmwiki/pmwiki.php/Literature/CthulhuArmageddon,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/Literature,'Cthulhu Armageddon':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/CthulhuArmageddon'
Cthulhu Mythos,https://tvtropes.org/pmwiki/pmwiki.php/Literature/CthulhuMythos,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Cthulhu Mythos':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/CthulhuMythos'
CthulhuTech,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/CthulhuTech,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/TabletopGames,'CthulhuTech':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/CthulhuTech'
Dark Souls,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DarkSouls,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Dark Souls':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DarkSouls'
Dark Souls III,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DarkSoulsIII,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Dark Souls III':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DarkSoulsIII'
Darkest Dungeon,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DarkestDungeon,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Darkest Dungeon':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DarkestDungeon'
Darkwood,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Darkwood,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Darkwood':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Darkwood'
David Bowie,https://tvtropes.org/pmwiki/pmwiki.php/Music/DavidBowie,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/OtherMedia,'David Bowie':'https://tvtropes.org/pmwiki/pmwiki.php/Music/DavidBowie'
Death Note,https://tvtropes.org/pmwiki/pmwiki.php/Manga/DeathNote,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/AnimeAndManga,'Death Note':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/DeathNote'
Death Parade,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DeathParade,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/AnimeAndManga,'Death Parade':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/DeathParade'
DeceasedCrab,https://tvtropes.org/pmwiki/pmwiki.php/LetsPlay/DeceasedCrab,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'DeceasedCrab':'https://tvtropes.org/pmwiki/pmwiki.php/LetsPlay/DeceasedCrab'
Deep Rise,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/DeepRise,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/WebOriginal,'Deep Rise':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/DeepRise'
Delta Green,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/DeltaGreen,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/TabletopGames,'Delta Green':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/DeltaGreen'
Demon Knight,https://tvtropes.org/pmwiki/pmwiki.php/Film/DemonKnight,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/Film,'Demon Knight':'https://tvtropes.org/pmwiki/pmwiki.php/Film/DemonKnight'
Demon: The Descent,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/DemonTheDescent,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/TabletopGames,'Demon: The Descent':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/DemonTheDescent'
Demon's Souls,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DemonsSouls,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Demon's Souls':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DemonsSouls'
Demonbane,https://tvtropes.org/pmwiki/pmwiki.php/VisualNovel/Demonbane,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Demonbane':'https://tvtropes.org/pmwiki/pmwiki.php/VisualNovel/Demonbane'
Diablo,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Diablo,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Diablo':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Diablo'
Diablo III,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DiabloIII,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Diablo III':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DiabloIII'
DieBuster,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DieBuster,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/AnimeAndManga,'DieBuster':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/DieBuster'
Digimon Tamers,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DigimonTamers,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/AnimeAndManga,'Digimon Tamers':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/DigimonTamers'
Dimensional Prophecy of Zohar Redux,https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/DimensionalProphecyOfZoharRedux,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/WebOriginal,'Dimensional Prophecy of Zohar Redux':'https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/DimensionalProphecyOfZoharRedux'
Dishonored,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Dishonored,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Dishonored':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Dishonored'
Division by Zero,https://tvtropes.org/pmwiki/pmwiki.php/Literature/DivisionByZero,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/WebOriginal,'Division by Zero':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/DivisionByZero'
Doctor Who,https://tvtropes.org/pmwiki/pmwiki.php/Series/DoctorWho,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/LiveActionTV,'Doctor Who':'https://tvtropes.org/pmwiki/pmwiki.php/Series/DoctorWho'
Doki Doki Literature Club!,https://tvtropes.org/pmwiki/pmwiki.php/VisualNovel/DokiDokiLiteratureClub,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Doki Doki Literature Club!':'https://tvtropes.org/pmwiki/pmwiki.php/VisualNovel/DokiDokiLiteratureClub'
Donald Duck,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/DisneyDucksComicUniverse,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/ComicBooks,'Donald Duck':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/DisneyDucksComicUniverse'
Doom³,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Doom3,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Doom³':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Doom3'
Dragon Ball Super,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DragonBallSuper,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/AnimeAndManga,'Dragon Ball Super':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/DragonBallSuper'
Drakengard,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Drakengard,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Drakengard':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Drakengard'
Drakengard 2,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Drakengard2,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Drakengard 2':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Drakengard2'
Dungeons & Dragons,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/DungeonsAndDragons,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/TabletopGames,'Dungeons & Dragons':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/DungeonsAndDragons'
EarthBound (1994),https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/EarthBound1994,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/WebOriginal,'EarthBound (1994)':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/EarthBound1994'
Eberron,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Eberron,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/TabletopGames,'Eberron':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Eberron'
Echopraxia,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Echopraxia,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/Literature,'Echopraxia':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Echopraxia'
Eclipse Phase,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/EclipsePhase,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/TabletopGames,'Eclipse Phase':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/EclipsePhase'
"Ed, Edd n Eddy",https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/EdEddNEddy,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/OtherMedia,"'Ed, Edd n Eddy':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/EdEddNEddy'"
Eden Green,https://tvtropes.org/pmwiki/pmwiki.php/Literature/EdenGreen,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/Literature,'Eden Green':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/EdenGreen'
El Eternauta,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/ElEternauta,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/ComicBooks,'El Eternauta':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/ElEternauta'
Elder Sign,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/ElderSign,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/TabletopGames,'Elder Sign':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/ElderSign'
Eldritch Horror,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/EldritchHorror,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/TabletopGames,'Eldritch Horror':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/EldritchHorror'
Eldritchrune,https://tvtropes.org/pmwiki/pmwiki.php/WebOriginal/Eldritchrune,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/OtherMedia,'Eldritchrune':'https://tvtropes.org/pmwiki/pmwiki.php/WebOriginal/Eldritchrune'
Eternal Darkness,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/EternalDarkness,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Eternal Darkness':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/EternalDarkness'
Event Horizon,https://tvtropes.org/pmwiki/pmwiki.php/Film/EventHorizon,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/Film,'Event Horizon':'https://tvtropes.org/pmwiki/pmwiki.php/Film/EventHorizon'
Eversion,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Eversion,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/VideoGames,'Eversion':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Eversion'
Everything Everywhere All at Once,https://tvtropes.org/pmwiki/pmwiki.php/Film/EverythingEverywhereAllAtOnce,https://tvtropes.org/pmwiki/pmwiki.php/CosmicHorrorStory/Film,'Everything Everywhere All at Once':'https://tvtropes.org/pmwiki/pmwiki.php/Film/EverythingEverywhereAllAtOnce'
